chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
gi|559794742|gb|CP003248.2|	3110779	3111823	-1	Gene	Rv2802c	Rv2802c	Rv2802c	1	1044					
gi|559794742|gb|CP003248.2|	3110779	3111823	-1	Transcript	CCP45602	Rv2802c	Rv2802c	1	1044	CCP45602	1044	1		
gi|559794742|gb|CP003248.2|	3110779	3111823	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3110780_3110782	Rv2802c	Rv2802c	1	1044	CCP45602	1044	1		
gi|559794742|gb|CP003248.2|	3110779	3111823	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3110780_3111823	Rv2802c	Rv2802c	1	1044	CCP45602	1044	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3110737	3110779	+1	Intergenic	mazE9...Rv2802c									
gi|559794742|gb|CP003248.2|	3110737	3110779	+1	Intergenic	mazE9...Rv2802c									
gi|559794742|gb|CP003248.2|	3113267	3113459	+1	Gene	Rv2806	Rv2806	Rv2806	1	192					
gi|559794742|gb|CP003248.2|	3113267	3113459	+1	Transcript	CCP45606	Rv2806	Rv2806	1	192	CCP45606	192	1		
gi|559794742|gb|CP003248.2|	3113267	3113459	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3113268_3113456	Rv2806	Rv2806	1	192	CCP45606	192	1		
gi|559794742|gb|CP003248.2|	3113267	3113459	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3113268_3113459	Rv2806	Rv2806	1	192	CCP45606	192	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3112464	3113094	-1	Gene	Rv2804c	Rv2804c	Rv2804c	1	630					
gi|559794742|gb|CP003248.2|	3112464	3113094	-1	Transcript	CCP45604	Rv2804c	Rv2804c	1	630	CCP45604	630	1		
gi|559794742|gb|CP003248.2|	3112464	3113094	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3112465_3112467	Rv2804c	Rv2804c	1	630	CCP45604	630	1		
gi|559794742|gb|CP003248.2|	3112464	3113094	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3112465_3113094	Rv2804c	Rv2804c	1	630	CCP45604	630	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3112866	3113271	+1	Gene	Rv2805	Rv2805	Rv2805	1	405					
gi|559794742|gb|CP003248.2|	3112866	3113271	+1	Transcript	CCP45605	Rv2805	Rv2805	1	405	CCP45605	405	1		
gi|559794742|gb|CP003248.2|	3112866	3113271	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3112867_3113268	Rv2805	Rv2805	1	405	CCP45605	405	1		
gi|559794742|gb|CP003248.2|	3112866	3113271	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3112867_3113271	Rv2805	Rv2805	1	405	CCP45605	405	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3112289	3112464	+1	Intergenic	Rv2803...Rv2804c									
gi|559794742|gb|CP003248.2|	3112289	3112464	+1	Intergenic	Rv2803...Rv2804c									
gi|559794742|gb|CP003248.2|	3113657	3114812	+1	Gene	Rv2807	Rv2807	Rv2807	1	1155					
gi|559794742|gb|CP003248.2|	3113657	3114812	+1	Transcript	CCP45607	Rv2807	Rv2807	1	1155	CCP45607	1155	1		
gi|559794742|gb|CP003248.2|	3113657	3114812	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3113658_3114809	Rv2807	Rv2807	1	1155	CCP45607	1155	1		
gi|559794742|gb|CP003248.2|	3113657	3114812	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3113658_3114812	Rv2807	Rv2807	1	1155	CCP45607	1155	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3113459	3113657	+1	Intergenic	Rv2806...Rv2807									
gi|559794742|gb|CP003248.2|	3113459	3113657	+1	Intergenic	Rv2806...Rv2807									
gi|559794742|gb|CP003248.2|	3114812	3115045	+1	Intergenic	Rv2807...Rv2808									
gi|559794742|gb|CP003248.2|	3114812	3115045	+1	Intergenic	Rv2807...Rv2808									
gi|559794742|gb|CP003248.2|	3115303	3120303	+1	Downstream	CCP45608	Rv2808	Rv2808	1	258	CCP45608	258	1		
gi|559794742|gb|CP003248.2|	3115303	3120303	+1	Downstream	CCP45608	Rv2808	Rv2808	1	258	CCP45608	258	1		
gi|559794742|gb|CP003248.2|	3115565	3120565	+1	Downstream	CCP45614	Rv2814c	Rv2814c	1	987	CCP45614	987	1		
gi|559794742|gb|CP003248.2|	3115565	3120565	+1	Downstream	CCP45614	Rv2814c	Rv2814c	1	987	CCP45614	987	1		
gi|559794742|gb|CP003248.2|	3115719	3120719	+1	Downstream	CCP45609	Rv2809	Rv2809	1	312	CCP45609	312	1		
gi|559794742|gb|CP003248.2|	3115719	3120719	+1	Downstream	CCP45609	Rv2809	Rv2809	1	312	CCP45609	312	1		
gi|559794742|gb|CP003248.2|	3116142	3121142	+1	Upstream	CCP45610	Rv2810c	Rv2810c	1	402	CCP45610	402	1		
gi|559794742|gb|CP003248.2|	3116142	3121142	+1	Upstream	CCP45610	Rv2810c	Rv2810c	1	402	CCP45610	402	1		
gi|559794742|gb|CP003248.2|	3116500	3121500	+1	Downstream	CCP45615	Rv2815c	Rv2815c	1	327	CCP45615	327	1		
gi|559794742|gb|CP003248.2|	3116500	3121500	+1	Downstream	CCP45615	Rv2815c	Rv2815c	1	327	CCP45615	327	1		
gi|559794742|gb|CP003248.2|	3116747	3116817	+1	Intergenic	Rv2811...Rv2812									
gi|559794742|gb|CP003248.2|	3116747	3116817	+1	Intergenic	Rv2811...Rv2812									
gi|559794742|gb|CP003248.2|	3115719	3115740	+1	Intergenic	Rv2809...Rv2810c									
gi|559794742|gb|CP003248.2|	3115719	3115740	+1	Intergenic	Rv2809...Rv2810c									
gi|559794742|gb|CP003248.2|	3115407	3115719	+1	Gene	Rv2809	Rv2809	Rv2809	1	312					
gi|559794742|gb|CP003248.2|	3115407	3115719	+1	Transcript	CCP45609	Rv2809	Rv2809	1	312	CCP45609	312	1		
gi|559794742|gb|CP003248.2|	3115407	3115719	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3115408_3115716	Rv2809	Rv2809	1	312	CCP45609	312	1		
gi|559794742|gb|CP003248.2|	3115407	3115719	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3115408_3115719	Rv2809	Rv2809	1	312	CCP45609	312	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3115303	3115407	+1	Intergenic	Rv2808...Rv2809									
gi|559794742|gb|CP003248.2|	3115303	3115407	+1	Intergenic	Rv2808...Rv2809									
gi|559794742|gb|CP003248.2|	3115740	3116142	-1	Gene	Rv2810c	Rv2810c	Rv2810c	1	402					
gi|559794742|gb|CP003248.2|	3115740	3116142	-1	Transcript	CCP45610	Rv2810c	Rv2810c	1	402	CCP45610	402	1		
gi|559794742|gb|CP003248.2|	3115740	3116142	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3115741_3115743	Rv2810c	Rv2810c	1	402	CCP45610	402	1		
gi|559794742|gb|CP003248.2|	3115740	3116142	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3115741_3116142	Rv2810c	Rv2810c	1	402	CCP45610	402	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3116138	3116747	+1	Gene	Rv2811	Rv2811	Rv2811	1	609					
gi|559794742|gb|CP003248.2|	3116138	3116747	+1	Transcript	CCP45611	Rv2811	Rv2811	1	609	CCP45611	609	1		
gi|559794742|gb|CP003248.2|	3116138	3116747	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3116139_3116744	Rv2811	Rv2811	1	609	CCP45611	609	1		
gi|559794742|gb|CP003248.2|	3116138	3116747	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3116139_3116747	Rv2811	Rv2811	1	609	CCP45611	609	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3119036	3120565	+1	Intergenic	Rv2813...Rv2814c									
gi|559794742|gb|CP003248.2|	3119036	3120565	+1	Intergenic	Rv2813...Rv2814c									
gi|559794742|gb|CP003248.2|	3116817	3118227	+1	Gene	Rv2812	Rv2812	Rv2812	1	1410					
gi|559794742|gb|CP003248.2|	3116817	3118227	+1	Transcript	CCP45612	Rv2812	Rv2812	1	1410	CCP45612	1410	1		
gi|559794742|gb|CP003248.2|	3116817	3118227	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3116818_3118224	Rv2812	Rv2812	1	1410	CCP45612	1410	1		
gi|559794742|gb|CP003248.2|	3116817	3118227	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3116818_3118227	Rv2812	Rv2812	1	1410	CCP45612	1410	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3118223	3119036	+1	Gene	Rv2813	Rv2813	Rv2813	1	813					
gi|559794742|gb|CP003248.2|	3118223	3119036	+1	Transcript	CCP45613	Rv2813	Rv2813	1	813	CCP45613	813	1		
gi|559794742|gb|CP003248.2|	3118223	3119036	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3118224_3119033	Rv2813	Rv2813	1	813	CCP45613	813	1		
gi|559794742|gb|CP003248.2|	3118223	3119036	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3118224_3119036	Rv2813	Rv2813	1	813	CCP45613	813	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3120565	3121552	-1	Gene	Rv2814c	Rv2814c	Rv2814c	1	987					
gi|559794742|gb|CP003248.2|	3120565	3121552	-1	Transcript	CCP45614	Rv2814c	Rv2814c	1	987	CCP45614	987	1		
gi|559794742|gb|CP003248.2|	3120565	3121552	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3120566_3120568	Rv2814c	Rv2814c	1	987	CCP45614	987	1		
gi|559794742|gb|CP003248.2|	3120565	3121552	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3120566_3121552	Rv2814c	Rv2814c	1	987	CCP45614	987	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3183875	3188875	+1	Downstream	CCP45680	mpt53	Rv2878c	1	522	CCP45680	522	1		
gi|559794742|gb|CP003248.2|	3183875	3188875	+1	Downstream	CCP45680	mpt53	Rv2878c	1	522	CCP45680	522	1		
gi|559794742|gb|CP003248.2|	3184567	3189567	+1	Downstream	CCP45675	mpt83	Rv2873	1	663	CCP45675	663	1		
gi|559794742|gb|CP003248.2|	3184567	3189567	+1	Downstream	CCP45675	mpt83	Rv2873	1	663	CCP45675	663	1		
gi|559794742|gb|CP003248.2|	3184582	3189582	+1	Downstream	CCP45681	Rv2879c	Rv2879c	1	570	CCP45681	570	1		
gi|559794742|gb|CP003248.2|	3184582	3189582	+1	Downstream	CCP45681	Rv2879c	Rv2879c	1	570	CCP45681	570	1		
gi|559794742|gb|CP003248.2|	3184850	3189850	+1	Downstream	CCP45682	Rv2880c	Rv2880c	1	828	CCP45682	828	1		
gi|559794742|gb|CP003248.2|	3184850	3189850	+1	Downstream	CCP45682	Rv2880c	Rv2880c	1	828	CCP45682	828	1		
gi|559794742|gb|CP003248.2|	3185700	3190700	+1	Downstream	CCP45683	cdsA	Rv2881c	1	921	CCP45683	921	1		
gi|559794742|gb|CP003248.2|	3185700	3190700	+1	Downstream	CCP45683	cdsA	Rv2881c	1	921	CCP45683	921	1		
gi|559794742|gb|CP003248.2|	3186643	3191643	+1	Downstream	CCP45684	frr	Rv2882c	1	558	CCP45684	558	1		
gi|559794742|gb|CP003248.2|	3186643	3191643	+1	Downstream	CCP45684	frr	Rv2882c	1	558	CCP45684	558	1		
gi|559794742|gb|CP003248.2|	3186934	3191934	+1	Downstream	CCP45676	dipZ	Rv2874	1	2088	CCP45676	2088	1		
gi|559794742|gb|CP003248.2|	3186934	3191934	+1	Downstream	CCP45676	dipZ	Rv2874	1	2088	CCP45676	2088	1		
gi|559794742|gb|CP003248.2|	3187372	3192372	+1	Downstream	CCP45685	pyrH	Rv2883c	1	786	CCP45685	786	1		
gi|559794742|gb|CP003248.2|	3187372	3192372	+1	Downstream	CCP45685	pyrH	Rv2883c	1	786	CCP45685	786	1		
gi|559794742|gb|CP003248.2|	3187611	3192611	+1	Downstream	CCP45677	mpt70	Rv2875	1	582	CCP45677	582	1		
gi|559794742|gb|CP003248.2|	3187611	3192611	+1	Downstream	CCP45677	mpt70	Rv2875	1	582	CCP45677	582	1		
gi|559794742|gb|CP003248.2|	3187977	3192977	+1	Downstream	CCP45678	Rv2876	Rv2876	1	315	CCP45678	315	1		
gi|559794742|gb|CP003248.2|	3187977	3192977	+1	Downstream	CCP45678	Rv2876	Rv2876	1	315	CCP45678	315	1		
gi|559794742|gb|CP003248.2|	3188392	3193392	+1	Upstream	CCP45686	Rv2884	Rv2884	1	759	CCP45686	759	1		
gi|559794742|gb|CP003248.2|	3188392	3193392	+1	Upstream	CCP45686	Rv2884	Rv2884	1	759	CCP45686	759	1		
gi|559794742|gb|CP003248.2|	3188871	3188875	+1	Intergenic	Rv2877c...mpt53									
gi|559794742|gb|CP003248.2|	3188871	3188875	+1	Intergenic	Rv2877c...mpt53									
gi|559794742|gb|CP003248.2|	3188871	3193871	+1	Upstream	CCP45679	Rv2877c	Rv2877c	1	864	CCP45679	864	1		
gi|559794742|gb|CP003248.2|	3188871	3193871	+1	Upstream	CCP45679	Rv2877c	Rv2877c	1	864	CCP45679	864	1		
gi|559794742|gb|CP003248.2|	3149976	3154976	+1	Upstream	CCP45643	Rv2842c	Rv2842c	1	552	CCP45643	552	1		
gi|559794742|gb|CP003248.2|	3149976	3154976	+1	Upstream	CCP45643	Rv2842c	Rv2842c	1	552	CCP45643	552	1		
gi|559794742|gb|CP003248.2|	3150716	3155716	+1	Downstream	CCP45644	Rv2843	Rv2843	1	546	CCP45644	546	1		
gi|559794742|gb|CP003248.2|	3150716	3155716	+1	Downstream	CCP45644	Rv2843	Rv2843	1	546	CCP45644	546	1		
gi|559794742|gb|CP003248.2|	3151147	3156147	+1	Downstream	CCP45649	cobB	Rv2848c	1	1374	CCP45649	1374	1		
gi|559794742|gb|CP003248.2|	3151147	3156147	+1	Downstream	CCP45649	cobB	Rv2848c	1	1374	CCP45649	1374	1		
gi|559794742|gb|CP003248.2|	3151201	3156201	+1	Downstream	CCP45645	Rv2844	Rv2844	1	489	CCP45645	489	1		
gi|559794742|gb|CP003248.2|	3151201	3156201	+1	Downstream	CCP45645	Rv2844	Rv2844	1	489	CCP45645	489	1		
gi|559794742|gb|CP003248.2|	3152520	3157520	+1	Downstream	CCP45650	cobO	Rv2849c	1	624	CCP45650	624	1		
gi|559794742|gb|CP003248.2|	3152520	3157520	+1	Downstream	CCP45650	cobO	Rv2849c	1	624	CCP45650	624	1		
gi|559794742|gb|CP003248.2|	3152950	3157950	+1	Upstream	CCP45646	proS	Rv2845c	1	1749	CCP45646	1749	1		
gi|559794742|gb|CP003248.2|	3152950	3157950	+1	Upstream	CCP45646	proS	Rv2845c	1	1749	CCP45646	1749	1		
gi|559794742|gb|CP003248.2|	3153164	3158164	+1	Downstream	CCP45651	Rv2850c	Rv2850c	1	1890	CCP45651	1890	1		
gi|559794742|gb|CP003248.2|	3153164	3158164	+1	Downstream	CCP45651	Rv2850c	Rv2850c	1	1890	CCP45651	1890	1		
gi|559794742|gb|CP003248.2|	3154631	3159631	+1	Upstream	CCP45647	efpA	Rv2846c	1	1593	CCP45647	1593	1		
gi|559794742|gb|CP003248.2|	3154631	3159631	+1	Upstream	CCP45647	efpA	Rv2846c	1	1593	CCP45647	1593	1		
gi|559794742|gb|CP003248.2|	3154653	3155871	-1	Gene	Rv2847c	cysG	Rv2847c	1	1218					
gi|559794742|gb|CP003248.2|	3154653	3155871	-1	Transcript	CCP45648	cysG	Rv2847c	1	1218	CCP45648	1218	1		
gi|559794742|gb|CP003248.2|	3154653	3155871	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3154654_3154656	cysG	Rv2847c	1	1218	CCP45648	1218	1		
gi|559794742|gb|CP003248.2|	3154653	3155871	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3154654_3155871	cysG	Rv2847c	1	1218	CCP45648	1218	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3132270	3137270	+1	Upstream	CCP45632	echA16	Rv2831	1	750	CCP45632	750	1		
gi|559794742|gb|CP003248.2|	3132270	3137270	+1	Upstream	CCP45632	echA16	Rv2831	1	750	CCP45632	750	1		
gi|559794742|gb|CP003248.2|	3132714	3137714	+1	Upstream	CCP45624	Rv2824c	Rv2824c	1	945	CCP45624	945	1		
gi|559794742|gb|CP003248.2|	3132714	3137714	+1	Upstream	CCP45624	Rv2824c	Rv2824c	1	945	CCP45624	945	1		
gi|559794742|gb|CP003248.2|	3133098	3138098	+1	Downstream	CCP45633	ugpC	Rv2832c	1	1083	CCP45633	1083	1		
gi|559794742|gb|CP003248.2|	3133098	3138098	+1	Downstream	CCP45633	ugpC	Rv2832c	1	1083	CCP45633	1083	1		
gi|559794742|gb|CP003248.2|	3133539	3138539	+1	Upstream	CCP45625	Rv2825c	Rv2825c	1	648	CCP45625	648	1		
gi|559794742|gb|CP003248.2|	3133539	3138539	+1	Upstream	CCP45625	Rv2825c	Rv2825c	1	648	CCP45625	648	1		
gi|559794742|gb|CP003248.2|	3134173	3139173	+1	Downstream	CCP45634	ugpB	Rv2833c	1	1311	CCP45634	1311	1		
gi|559794742|gb|CP003248.2|	3134173	3139173	+1	Downstream	CCP45634	ugpB	Rv2833c	1	1311	CCP45634	1311	1		
gi|559794742|gb|CP003248.2|	3134593	3139593	+1	Upstream	CCP45626	Rv2826c	Rv2826c	1	885	CCP45626	885	1		
gi|559794742|gb|CP003248.2|	3134593	3139593	+1	Upstream	CCP45626	Rv2826c	Rv2826c	1	885	CCP45626	885	1		
gi|559794742|gb|CP003248.2|	3135483	3140483	+1	Upstream	CCP45627	Rv2827c	Rv2827c	1	888	CCP45627	888	1		
gi|559794742|gb|CP003248.2|	3135483	3140483	+1	Upstream	CCP45627	Rv2827c	Rv2827c	1	888	CCP45627	888	1		
gi|559794742|gb|CP003248.2|	3135486	3140486	+1	Downstream	CCP45635	ugpE	Rv2834c	1	828	CCP45635	828	1		
gi|559794742|gb|CP003248.2|	3135486	3140486	+1	Downstream	CCP45635	ugpE	Rv2834c	1	828	CCP45635	828	1		
gi|559794742|gb|CP003248.2|	3136310	3141310	+1	Downstream	CCP45636	ugpA	Rv2835c	1	912	CCP45636	912	1		
gi|559794742|gb|CP003248.2|	3136310	3141310	+1	Downstream	CCP45636	ugpA	Rv2835c	1	912	CCP45636	912	1		
gi|559794742|gb|CP003248.2|	3136333	3141333	+1	Upstream	CCP45628	Rv2828c	Rv2828c	1	546	CCP45628	546	1		
gi|559794742|gb|CP003248.2|	3136333	3141333	+1	Upstream	CCP45628	Rv2828c	Rv2828c	1	546	CCP45628	546	1		
gi|559794742|gb|CP003248.2|	3136599	3141599	+1	Upstream	CCP45629	Rv2828A	Rv2828A	1	270	CCP45629	270	1		
gi|559794742|gb|CP003248.2|	3136599	3141599	+1	Upstream	CCP45629	Rv2828A	Rv2828A	1	270	CCP45629	270	1		
gi|559794742|gb|CP003248.2|	3137012	3142012	+1	Upstream	CCP45630	vapC22	Rv2829c	1	393	CCP45630	393	1		
gi|559794742|gb|CP003248.2|	3137012	3142012	+1	Upstream	CCP45630	vapC22	Rv2829c	1	393	CCP45630	393	1		
gi|559794742|gb|CP003248.2|	3137224	3137270	+1	Intergenic	vapB22...echA16									
gi|559794742|gb|CP003248.2|	3137224	3137270	+1	Intergenic	vapB22...echA16									
gi|559794742|gb|CP003248.2|	3137224	3142224	+1	Upstream	CCP45631	vapB22	Rv2830c	1	216	CCP45631	216	1		
gi|559794742|gb|CP003248.2|	3137224	3142224	+1	Upstream	CCP45631	vapB22	Rv2830c	1	216	CCP45631	216	1		
gi|559794742|gb|CP003248.2|	3126144	3131144	+1	Upstream	CCP45618	Rv2818c	Rv2818c	1	1149	CCP45618	1149	1		
gi|559794742|gb|CP003248.2|	3126144	3131144	+1	Upstream	CCP45618	Rv2818c	Rv2818c	1	1149	CCP45618	1149	1		
gi|559794742|gb|CP003248.2|	3126769	3131769	+1	Downstream	CCP45624	Rv2824c	Rv2824c	1	945	CCP45624	945	1		
gi|559794742|gb|CP003248.2|	3126769	3131769	+1	Downstream	CCP45624	Rv2824c	Rv2824c	1	945	CCP45624	945	1		
gi|559794742|gb|CP003248.2|	3127367	3132367	+1	Upstream	CCP45619	Rv2819c	Rv2819c	1	1128	CCP45619	1128	1		
gi|559794742|gb|CP003248.2|	3127367	3132367	+1	Upstream	CCP45619	Rv2819c	Rv2819c	1	1128	CCP45619	1128	1		
gi|559794742|gb|CP003248.2|	3127891	3132891	+1	Downstream	CCP45625	Rv2825c	Rv2825c	1	648	CCP45625	648	1		
gi|559794742|gb|CP003248.2|	3127891	3132891	+1	Downstream	CCP45625	Rv2825c	Rv2825c	1	648	CCP45625	648	1		
gi|559794742|gb|CP003248.2|	3128272	3133272	+1	Upstream	CCP45620	Rv2820c	Rv2820c	1	909	CCP45620	909	1		
gi|559794742|gb|CP003248.2|	3128272	3133272	+1	Upstream	CCP45620	Rv2820c	Rv2820c	1	909	CCP45620	909	1		
gi|559794742|gb|CP003248.2|	3128708	3133708	+1	Downstream	CCP45626	Rv2826c	Rv2826c	1	885	CCP45626	885	1		
gi|559794742|gb|CP003248.2|	3128708	3133708	+1	Downstream	CCP45626	Rv2826c	Rv2826c	1	885	CCP45626	885	1		
gi|559794742|gb|CP003248.2|	3128963	3133963	+1	Upstream	CCP45621	Rv2821c	Rv2821c	1	711	CCP45621	711	1		
gi|559794742|gb|CP003248.2|	3128963	3133963	+1	Upstream	CCP45621	Rv2821c	Rv2821c	1	711	CCP45621	711	1		
gi|559794742|gb|CP003248.2|	3129343	3131773	-1	Gene	Rv2823c	Rv2823c	Rv2823c	1	2430					
gi|559794742|gb|CP003248.2|	3129343	3131773	-1	Transcript	CCP45623	Rv2823c	Rv2823c	1	2430	CCP45623	2430	1		
gi|559794742|gb|CP003248.2|	3129343	3131773	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3129344_3129346	Rv2823c	Rv2823c	1	2430	CCP45623	2430	1		
gi|559794742|gb|CP003248.2|	3129343	3131773	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3129344_3131773	Rv2823c	Rv2823c	1	2430	CCP45623	2430	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3129347	3134347	+1	Upstream	CCP45622	Rv2822c	Rv2822c	1	375	CCP45622	375	1		
gi|559794742|gb|CP003248.2|	3129347	3134347	+1	Upstream	CCP45622	Rv2822c	Rv2822c	1	375	CCP45622	375	1		
gi|559794742|gb|CP003248.2|	3129595	3134595	+1	Downstream	CCP45627	Rv2827c	Rv2827c	1	888	CCP45627	888	1		
gi|559794742|gb|CP003248.2|	3129595	3134595	+1	Downstream	CCP45627	Rv2827c	Rv2827c	1	888	CCP45627	888	1		
gi|559794742|gb|CP003248.2|	3130787	3135787	+1	Downstream	CCP45628	Rv2828c	Rv2828c	1	546	CCP45628	546	1		
gi|559794742|gb|CP003248.2|	3130787	3135787	+1	Downstream	CCP45628	Rv2828c	Rv2828c	1	546	CCP45628	546	1		
gi|559794742|gb|CP003248.2|	3121827	3126827	+1	Upstream	CCP45615	Rv2815c	Rv2815c	1	327	CCP45615	327	1		
gi|559794742|gb|CP003248.2|	3121827	3126827	+1	Upstream	CCP45615	Rv2815c	Rv2815c	1	327	CCP45615	327	1		
gi|559794742|gb|CP003248.2|	3122363	3127363	+1	Downstream	CCP45620	Rv2820c	Rv2820c	1	909	CCP45620	909	1		
gi|559794742|gb|CP003248.2|	3122363	3127363	+1	Downstream	CCP45620	Rv2820c	Rv2820c	1	909	CCP45620	909	1		
gi|559794742|gb|CP003248.2|	3123252	3128252	+1	Downstream	CCP45621	Rv2821c	Rv2821c	1	711	CCP45621	711	1		
gi|559794742|gb|CP003248.2|	3123252	3128252	+1	Downstream	CCP45621	Rv2821c	Rv2821c	1	711	CCP45621	711	1		
gi|559794742|gb|CP003248.2|	3123966	3128966	+1	Upstream	CCP45616	Rv2816c	Rv2816c	1	342	CCP45616	342	1		
gi|559794742|gb|CP003248.2|	3123966	3128966	+1	Upstream	CCP45616	Rv2816c	Rv2816c	1	342	CCP45616	342	1		
gi|559794742|gb|CP003248.2|	3123972	3128972	+1	Downstream	CCP45622	Rv2822c	Rv2822c	1	375	CCP45622	375	1		
gi|559794742|gb|CP003248.2|	3123972	3128972	+1	Downstream	CCP45622	Rv2822c	Rv2822c	1	375	CCP45622	375	1		
gi|559794742|gb|CP003248.2|	3124343	3129343	+1	Downstream	CCP45623	Rv2823c	Rv2823c	1	2430	CCP45623	2430	1		
gi|559794742|gb|CP003248.2|	3124343	3129343	+1	Downstream	CCP45623	Rv2823c	Rv2823c	1	2430	CCP45623	2430	1		
gi|559794742|gb|CP003248.2|	3124983	3129983	+1	Upstream	CCP45617	Rv2817c	Rv2817c	1	1017	CCP45617	1017	1		
gi|559794742|gb|CP003248.2|	3124983	3129983	+1	Upstream	CCP45617	Rv2817c	Rv2817c	1	1017	CCP45617	1017	1		
gi|559794742|gb|CP003248.2|	3126239	3127367	-1	Gene	Rv2819c	Rv2819c	Rv2819c	1	1128					
gi|559794742|gb|CP003248.2|	3126239	3127367	-1	Transcript	CCP45619	Rv2819c	Rv2819c	1	1128	CCP45619	1128	1		
gi|559794742|gb|CP003248.2|	3126239	3127367	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3126240_3126242	Rv2819c	Rv2819c	1	1128	CCP45619	1128	1		
gi|559794742|gb|CP003248.2|	3126239	3127367	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3126240_3127367	Rv2819c	Rv2819c	1	1128	CCP45619	1128	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3124983	3124995	+1	Intergenic	Rv2817c...Rv2818c									
gi|559794742|gb|CP003248.2|	3124983	3124995	+1	Intergenic	Rv2817c...Rv2818c									
gi|559794742|gb|CP003248.2|	3123624	3123966	-1	Gene	Rv2816c	Rv2816c	Rv2816c	1	342					
gi|559794742|gb|CP003248.2|	3123624	3123966	-1	Transcript	CCP45616	Rv2816c	Rv2816c	1	342	CCP45616	342	1		
gi|559794742|gb|CP003248.2|	3123624	3123966	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3123625_3123627	Rv2816c	Rv2816c	1	342	CCP45616	342	1		
gi|559794742|gb|CP003248.2|	3123624	3123966	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3123625_3123966	Rv2816c	Rv2816c	1	342	CCP45616	342	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3121827	3123624	+1	Intergenic	Rv2815c...Rv2816c									
gi|559794742|gb|CP003248.2|	3121827	3123624	+1	Intergenic	Rv2815c...Rv2816c									
gi|559794742|gb|CP003248.2|	3123966	3124983	-1	Gene	Rv2817c	Rv2817c	Rv2817c	1	1017					
gi|559794742|gb|CP003248.2|	3123966	3124983	-1	Transcript	CCP45617	Rv2817c	Rv2817c	1	1017	CCP45617	1017	1		
gi|559794742|gb|CP003248.2|	3123966	3124983	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_3123967_3123969	Rv2817c	Rv2817c	1	1017	CCP45617	1017	1		
gi|559794742|gb|CP003248.2|	3123966	3124983	-1	Exon	exon_gi|559794742|gb|CP003248.2|_3123967_3124983	Rv2817c	Rv2817c	1	1017	CCP45617	1017	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3126144	3126239	+1	Intergenic	Rv2818c...Rv2819c									
gi|559794742|gb|CP003248.2|	3126144	3126239	+1	Intergenic	Rv2818c...Rv2819c									
gi|559794742|gb|CP003248.2|	3124995	3126144	-1	Gene	Rv2818c	Rv2818c	Rv2818c	1	1149					
